Case_ID,Timestamp,Src_IP,Dst_IP,Scr_port,Dst_port,Flags,S/C
385,2017/07/07 14:39:15.103330000,192.168.10.9,205.174.165.73,3847,8080,000.ACK.PSH.,C
385,2017/07/07 14:39:15.103828000,205.174.165.73,192.168.10.9,8080,3847,000.ACK.,S
385,2017/07/07 14:39:15.189454000,205.174.165.73,192.168.10.9,8080,3847,000.ACK.PSH.,S
385,2017/07/07 14:39:15.190500000,192.168.10.9,205.174.165.73,3847,8080,000.ACK.FIN.,C
385,2017/07/07 14:39:15.191074000,205.174.165.73,192.168.10.9,8080,3847,000.ACK.FIN.,S
385,2017/07/07 14:39:15.191169000,192.168.10.9,205.174.165.73,3847,8080,000.ACK.,C
386,2017/07/07 14:39:16.050355000,192.168.10.5,205.174.165.73,53548,8080,000.SYN.,C
386,2017/07/07 14:39:16.050799000,205.174.165.73,192.168.10.5,8080,53548,000.ACK.SYN.,S
386,2017/07/07 14:39:16.050904000,192.168.10.5,205.174.165.73,53548,8080,000.ACK.,C
386,2017/07/07 14:39:16.050939000,192.168.10.5,205.174.165.73,53548,8080,000.ACK.PSH.,C
386,2017/07/07 14:39:16.051435000,205.174.165.73,192.168.10.5,8080,53548,000.ACK.,S
387,2017/07/07 14:39:16.111080000,192.168.10.15,205.174.165.73,52740,8080,000.SYN.,C
387,2017/07/07 14:39:16.111717000,205.174.165.73,192.168.10.15,8080,52740,000.ACK.SYN.,S
387,2017/07/07 14:39:16.111772000,192.168.10.15,205.174.165.73,52740,8080,000.ACK.,C
387,2017/07/07 14:39:16.111825000,192.168.10.15,205.174.165.73,52740,8080,000.ACK.PSH.,C
387,2017/07/07 14:39:16.112318000,205.174.165.73,192.168.10.15,8080,52740,000.ACK.,S
386,2017/07/07 14:39:16.172671000,205.174.165.73,192.168.10.5,8080,53548,000.ACK.PSH.,S
386,2017/07/07 14:39:16.173463000,192.168.10.5,205.174.165.73,53548,8080,000.ACK.FIN.,C
386,2017/07/07 14:39:16.174009000,205.174.165.73,192.168.10.5,8080,53548,000.ACK.FIN.,S
386,2017/07/07 14:39:16.174048000,192.168.10.5,205.174.165.73,53548,8080,000.ACK.,C
387,2017/07/07 14:39:16.264547000,205.174.165.73,192.168.10.15,8080,52740,000.ACK.PSH.,S
387,2017/07/07 14:39:16.265465000,192.168.10.15,205.174.165.73,52740,8080,000.ACK.FIN.,C
387,2017/07/07 14:39:16.266225000,205.174.165.73,192.168.10.15,8080,52740,000.ACK.FIN.,S
387,2017/07/07 14:39:16.266258000,192.168.10.15,205.174.165.73,52740,8080,000.ACK.,C
388,2017/07/07 14:39:16.327378000,192.168.10.14,205.174.165.73,51717,8080,000.SYN.,C
388,2017/07/07 14:39:16.327997000,205.174.165.73,192.168.10.14,8080,51717,000.ACK.SYN.,S
388,2017/07/07 14:39:16.328075000,192.168.10.14,205.174.165.73,51717,8080,000.ACK.,C
388,2017/07/07 14:39:16.328120000,192.168.10.14,205.174.165.73,51717,8080,000.ACK.PSH.,C
388,2017/07/07 14:39:16.328593000,205.174.165.73,192.168.10.14,8080,51717,000.ACK.,S
388,2017/07/07 14:39:16.397605000,205.174.165.73,192.168.10.14,8080,51717,000.ACK.PSH.,S
388,2017/07/07 14:39:16.398365000,192.168.10.14,205.174.165.73,51717,8080,000.ACK.FIN.,C
388,2017/07/07 14:39:16.398982000,205.174.165.73,192.168.10.14,8080,51717,000.ACK.FIN.,S
388,2017/07/07 14:39:16.399031000,192.168.10.14,205.174.165.73,51717,8080,000.ACK.,C
389,2017/07/07 14:39:26.177538000,192.168.10.5,205.174.165.73,53593,8080,000.SYN.,C
389,2017/07/07 14:39:26.178145000,205.174.165.73,192.168.10.5,8080,53593,000.ACK.SYN.,S
389,2017/07/07 14:39:26.178214000,192.168.10.5,205.174.165.73,53593,8080,000.ACK.,C
389,2017/07/07 14:39:26.178274000,192.168.10.5,205.174.165.73,53593,8080,000.ACK.PSH.,C
389,2017/07/07 14:39:26.178760000,205.174.165.73,192.168.10.5,8080,53593,000.ACK.,S
389,2017/07/07 14:39:26.264733000,205.174.165.73,192.168.10.5,8080,53593,000.ACK.PSH.,S
389,2017/07/07 14:39:26.265570000,192.168.10.5,205.174.165.73,53593,8080,000.ACK.FIN.,C
389,2017/07/07 14:39:26.266295000,205.174.165.73,192.168.10.5,8080,53593,000.ACK.FIN.,S
389,2017/07/07 14:39:26.266331000,192.168.10.5,205.174.165.73,53593,8080,000.ACK.,C
390,2017/07/07 14:39:26.267342000,192.168.10.15,205.174.165.73,52746,8080,000.SYN.,C
390,2017/07/07 14:39:26.268003000,205.174.165.73,192.168.10.15,8080,52746,000.ACK.SYN.,S
390,2017/07/07 14:39:26.268084000,192.168.10.15,205.174.165.73,52746,8080,000.ACK.,C
390,2017/07/07 14:39:26.268123000,192.168.10.15,205.174.165.73,52746,8080,000.ACK.PSH.,C
390,2017/07/07 14:39:26.268879000,205.174.165.73,192.168.10.15,8080,52746,000.ACK.,S
390,2017/07/07 14:39:26.331230000,205.174.165.73,192.168.10.15,8080,52746,000.ACK.PSH.,S
390,2017/07/07 14:39:26.332201000,192.168.10.15,205.174.165.73,52746,8080,000.ACK.FIN.,C
390,2017/07/07 14:39:26.332983000,205.174.165.73,192.168.10.15,8080,52746,000.ACK.FIN.,S
390,2017/07/07 14:39:26.332995000,192.168.10.15,205.174.165.73,52746,8080,000.ACK.,C
391,2017/07/07 14:39:36.267908000,192.168.10.5,205.174.165.73,53709,8080,000.SYN.,C
391,2017/07/07 14:39:36.268412000,205.174.165.73,192.168.10.5,8080,53709,000.ACK.SYN.,S
391,2017/07/07 14:39:36.268518000,192.168.10.5,205.174.165.73,53709,8080,000.ACK.,C
391,2017/07/07 14:39:36.268549000,192.168.10.5,205.174.165.73,53709,8080,000.ACK.PSH.,C
391,2017/07/07 14:39:36.269044000,205.174.165.73,192.168.10.5,8080,53709,000.ACK.,S
392,2017/07/07 14:39:36.330463000,192.168.10.15,205.174.165.73,52789,8080,000.SYN.,C
392,2017/07/07 14:39:36.331062000,205.174.165.73,192.168.10.15,8080,52789,000.ACK.SYN.,S
392,2017/07/07 14:39:36.331148000,192.168.10.15,205.174.165.73,52789,8080,000.ACK.,C
392,2017/07/07 14:39:36.331169000,192.168.10.15,205.174.165.73,52789,8080,000.ACK.PSH.,C
392,2017/07/07 14:39:36.331658000,205.174.165.73,192.168.10.15,8080,52789,000.ACK.,S
391,2017/07/07 14:39:36.347673000,205.174.165.73,192.168.10.5,8080,53709,000.ACK.PSH.,S
391,2017/07/07 14:39:36.348516000,192.168.10.5,205.174.165.73,53709,8080,000.ACK.FIN.,C
391,2017/07/07 14:39:36.349242000,205.174.165.73,192.168.10.5,8080,53709,000.ACK.FIN.,S
391,2017/07/07 14:39:36.349287000,192.168.10.5,205.174.165.73,53709,8080,000.ACK.,C
392,2017/07/07 14:39:36.414366000,205.174.165.73,192.168.10.15,8080,52789,000.ACK.PSH.,S
392,2017/07/07 14:39:36.427016000,192.168.10.15,205.174.165.73,52789,8080,000.ACK.FIN.,C
392,2017/07/07 14:39:36.427753000,205.174.165.73,192.168.10.15,8080,52789,000.ACK.FIN.,S
392,2017/07/07 14:39:36.427802000,192.168.10.15,205.174.165.73,52789,8080,000.ACK.,C
393,2017/07/07 14:39:46.349992000,192.168.10.5,205.174.165.73,53710,8080,000.SYN.,C
393,2017/07/07 14:39:46.350572000,205.174.165.73,192.168.10.5,8080,53710,000.ACK.SYN.,S
393,2017/07/07 14:39:46.350679000,192.168.10.5,205.174.165.73,53710,8080,000.ACK.,C
393,2017/07/07 14:39:46.350824000,192.168.10.5,205.174.165.73,53710,8080,000.ACK.PSH.,C
393,2017/07/07 14:39:46.351168000,205.174.165.73,192.168.10.5,8080,53710,000.ACK.,S
393,2017/07/07 14:39:46.414265000,205.174.165.73,192.168.10.5,8080,53710,000.ACK.PSH.,S
393,2017/07/07 14:39:46.415260000,192.168.10.5,205.174.165.73,53710,8080,000.ACK.FIN.,C
393,2017/07/07 14:39:46.415794000,205.174.165.73,192.168.10.5,8080,53710,000.ACK.FIN.,S
393,2017/07/07 14:39:46.415864000,192.168.10.5,205.174.165.73,53710,8080,000.ACK.,C
394,2017/07/07 14:39:56.081464000,192.168.10.15,205.174.165.73,52831,8080,000.SYN.,C
394,2017/07/07 14:39:56.082047000,205.174.165.73,192.168.10.15,8080,52831,000.ACK.SYN.,S
394,2017/07/07 14:39:56.082112000,192.168.10.15,205.174.165.73,52831,8080,000.ACK.,C
394,2017/07/07 14:39:56.082169000,192.168.10.15,205.174.165.73,52831,8080,000.ACK.PSH.,C
394,2017/07/07 14:39:56.082632000,205.174.165.73,192.168.10.15,8080,52831,000.ACK.,S
394,2017/07/07 14:39:56.147631000,205.174.165.73,192.168.10.15,8080,52831,000.ACK.PSH.,S
394,2017/07/07 14:39:56.148618000,192.168.10.15,205.174.165.73,52831,8080,000.ACK.FIN.,C
394,2017/07/07 14:39:56.149356000,205.174.165.73,192.168.10.15,8080,52831,000.ACK.FIN.,S
394,2017/07/07 14:39:56.149359000,192.168.10.15,205.174.165.73,52831,8080,000.ACK.,C
395,2017/07/07 14:39:56.416996000,192.168.10.5,205.174.165.73,53713,8080,000.SYN.,C
395,2017/07/07 14:39:56.417642000,205.174.165.73,192.168.10.5,8080,53713,000.ACK.SYN.,S
395,2017/07/07 14:39:56.417753000,192.168.10.5,205.174.165.73,53713,8080,000.ACK.,C
395,2017/07/07 14:39:56.417780000,192.168.10.5,205.174.165.73,53713,8080,000.ACK.PSH.,C
395,2017/07/07 14:39:56.418243000,205.174.165.73,192.168.10.5,8080,53713,000.ACK.,S
395,2017/07/07 14:39:56.481154000,205.174.165.73,192.168.10.5,8080,53713,000.ACK.PSH.,S
395,2017/07/07 14:39:56.481861000,192.168.10.5,205.174.165.73,53713,8080,000.ACK.FIN.,C
395,2017/07/07 14:39:56.482615000,205.174.165.73,192.168.10.5,8080,53713,000.ACK.FIN.,S
395,2017/07/07 14:39:56.482656000,192.168.10.5,205.174.165.73,53713,8080,000.ACK.,C
396,2017/07/07 14:40:06.483318000,192.168.10.5,205.174.165.73,53714,8080,000.SYN.,C
396,2017/07/07 14:40:06.484029000,205.174.165.73,192.168.10.5,8080,53714,000.ACK.SYN.,S
396,2017/07/07 14:40:06.484162000,192.168.10.5,205.174.165.73,53714,8080,000.ACK.,C
396,2017/07/07 14:40:06.484195000,192.168.10.5,205.174.165.73,53714,8080,000.ACK.PSH.,C
396,2017/07/07 14:40:06.484645000,205.174.165.73,192.168.10.5,8080,53714,000.ACK.,S
396,2017/07/07 14:40:06.614367000,205.174.165.73,192.168.10.5,8080,53714,000.ACK.PSH.,S
396,2017/07/07 14:40:06.615251000,192.168.10.5,205.174.165.73,53714,8080,000.ACK.FIN.,C
396,2017/07/07 14:40:06.615982000,205.174.165.73,192.168.10.5,8080,53714,000.ACK.FIN.,S
396,2017/07/07 14:40:06.616070000,192.168.10.5,205.174.165.73,53714,8080,000.ACK.,C
397,2017/07/07 14:40:29.117707000,192.168.10.8,205.174.165.73,2902,8080,000.SYN.,C
397,2017/07/07 14:40:29.118215000,205.174.165.73,192.168.10.8,8080,2902,000.ACK.SYN.,S
397,2017/07/07 14:40:29.118257000,192.168.10.8,205.174.165.73,2902,8080,000.ACK.,C
397,2017/07/07 14:40:29.118275000,192.168.10.8,205.174.165.73,2902,8080,000.ACK.PSH.,C
397,2017/07/07 14:40:29.118748000,205.174.165.73,192.168.10.8,8080,2902,000.ACK.,S
397,2017/07/07 14:40:29.180612000,205.174.165.73,192.168.10.8,8080,2902,000.ACK.PSH.,S
397,2017/07/07 14:40:29.181257000,192.168.10.8,205.174.165.73,2902,8080,000.ACK.FIN.,C
397,2017/07/07 14:40:29.181995000,205.174.165.73,192.168.10.8,8080,2902,000.ACK.FIN.,S
397,2017/07/07 14:40:29.182014000,192.168.10.8,205.174.165.73,2902,8080,000.ACK.,C
398,2017/07/07 14:40:53.080173000,192.168.10.8,205.174.165.73,2903,8080,000.SYN.,C
398,2017/07/07 14:40:53.080711000,205.174.165.73,192.168.10.8,8080,2903,000.ACK.SYN.,S
398,2017/07/07 14:40:53.080755000,192.168.10.8,205.174.165.73,2903,8080,000.ACK.,C
398,2017/07/07 14:40:53.080796000,192.168.10.8,205.174.165.73,2903,8080,000.ACK.PSH.,C
398,2017/07/07 14:40:53.081281000,205.174.165.73,192.168.10.8,8080,2903,000.ACK.,S
398,2017/07/07 14:40:53.172308000,205.174.165.73,192.168.10.8,8080,2903,000.ACK.PSH.,S
398,2017/07/07 14:40:53.172906000,192.168.10.8,205.174.165.73,2903,8080,000.ACK.FIN.,C
398,2017/07/07 14:40:53.173655000,205.174.165.73,192.168.10.8,8080,2903,000.ACK.FIN.,S
398,2017/07/07 14:40:53.173676000,192.168.10.8,205.174.165.73,2903,8080,000.ACK.,C
399,2017/07/07 14:40:55.205474000,192.168.10.9,205.174.165.73,3850,8080,000.SYN.,C
399,2017/07/07 14:40:55.206148000,205.174.165.73,192.168.10.9,8080,3850,000.ACK.SYN.,S
399,2017/07/07 14:40:55.206304000,192.168.10.9,205.174.165.73,3850,8080,000.ACK.,C
399,2017/07/07 14:40:55.206370000,192.168.10.9,205.174.165.73,3850,8080,000.ACK.PSH.,C
399,2017/07/07 14:40:55.206821000,205.174.165.73,192.168.10.9,8080,3850,000.ACK.,S
399,2017/07/07 14:40:55.297196000,205.174.165.73,192.168.10.9,8080,3850,000.ACK.PSH.,S
399,2017/07/07 14:40:55.298246000,192.168.10.9,205.174.165.73,3850,8080,000.ACK.FIN.,C
399,2017/07/07 14:40:55.299051000,205.174.165.73,192.168.10.9,8080,3850,000.ACK.FIN.,S
399,2017/07/07 14:40:55.299146000,192.168.10.9,205.174.165.73,3850,8080,000.ACK.,C
400,2017/07/07 14:40:56.396745000,192.168.10.14,205.174.165.73,51718,8080,000.SYN.,C
400,2017/07/07 14:40:56.397318000,205.174.165.73,192.168.10.14,8080,51718,000.ACK.SYN.,S
400,2017/07/07 14:40:56.397399000,192.168.10.14,205.174.165.73,51718,8080,000.ACK.,C
400,2017/07/07 14:40:56.397437000,192.168.10.14,205.174.165.73,51718,8080,000.ACK.PSH.,C
400,2017/07/07 14:40:56.397919000,205.174.165.73,192.168.10.14,8080,51718,000.ACK.,S
400,2017/07/07 14:40:56.463866000,205.174.165.73,192.168.10.14,8080,51718,000.ACK.PSH.,S
400,2017/07/07 14:40:56.464607000,192.168.10.14,205.174.165.73,51718,8080,000.ACK.FIN.,C
400,2017/07/07 14:40:56.465179000,205.174.165.73,192.168.10.14,8080,51718,000.ACK.FIN.,S
400,2017/07/07 14:40:56.465229000,192.168.10.14,205.174.165.73,51718,8080,000.ACK.,C
401,2017/07/07 14:41:16.434363000,192.168.10.15,205.174.165.73,52837,8080,000.SYN.,C
401,2017/07/07 14:41:16.434913000,205.174.165.73,192.168.10.15,8080,52837,000.ACK.SYN.,S
401,2017/07/07 14:41:16.435095000,192.168.10.15,205.174.165.73,52837,8080,000.ACK.,C
401,2017/07/07 14:41:16.435099000,192.168.10.15,205.174.165.73,52837,8080,000.ACK.PSH.,C
401,2017/07/07 14:41:16.435635000,205.174.165.73,192.168.10.15,8080,52837,000.ACK.,S
401,2017/07/07 14:41:16.505243000,205.174.165.73,192.168.10.15,8080,52837,000.ACK.PSH.,S
401,2017/07/07 14:41:16.508272000,192.168.10.15,205.174.165.73,52837,8080,000.ACK.FIN.,C
401,2017/07/07 14:41:16.509001000,205.174.165.73,192.168.10.15,8080,52837,000.ACK.FIN.,S
401,2017/07/07 14:41:16.509071000,192.168.10.15,205.174.165.73,52837,8080,000.ACK.,C
402,2017/07/07 14:41:36.145000000,192.168.10.15,205.174.165.73,52838,8080,000.SYN.,C
402,2017/07/07 14:41:36.145848000,205.174.165.73,192.168.10.15,8080,52838,000.ACK.SYN.,S
402,2017/07/07 14:41:36.145925000,192.168.10.15,205.174.165.73,52838,8080,000.ACK.,C
402,2017/07/07 14:41:36.145946000,192.168.10.15,205.174.165.73,52838,8080,000.ACK.PSH.,C
402,2017/07/07 14:41:36.146445000,205.174.165.73,192.168.10.15,8080,52838,000.ACK.,S
402,2017/07/07 14:41:36.229960000,205.174.165.73,192.168.10.15,8080,52838,000.ACK.PSH.,S
402,2017/07/07 14:41:36.230927000,192.168.10.15,205.174.165.73,52838,8080,000.ACK.FIN.,C
402,2017/07/07 14:41:36.231479000,205.174.165.73,192.168.10.15,8080,52838,000.ACK.FIN.,S
402,2017/07/07 14:41:36.231512000,192.168.10.15,205.174.165.73,52838,8080,000.ACK.,C
403,2017/07/07 14:41:46.628401000,192.168.10.5,205.174.165.73,53716,8080,000.SYN.,C
403,2017/07/07 14:41:46.629036000,205.174.165.73,192.168.10.5,8080,53716,000.ACK.SYN.,S
403,2017/07/07 14:41:46.629145000,192.168.10.5,205.174.165.73,53716,8080,000.ACK.,C
403,2017/07/07 14:41:46.629170000,192.168.10.5,205.174.165.73,53716,8080,000.ACK.PSH.,C
403,2017/07/07 14:41:46.629663000,205.174.165.73,192.168.10.5,8080,53716,000.ACK.,S
403,2017/07/07 14:41:46.704964000,205.174.165.73,192.168.10.5,8080,53716,000.ACK.PSH.,S
403,2017/07/07 14:41:46.705758000,192.168.10.5,205.174.165.73,53716,8080,000.ACK.FIN.,C
403,2017/07/07 14:41:46.706345000,205.174.165.73,192.168.10.5,8080,53716,000.ACK.FIN.,S
403,2017/07/07 14:41:46.706385000,192.168.10.5,205.174.165.73,53716,8080,000.ACK.,C
404,2017/07/07 14:42:09.192711000,192.168.10.8,205.174.165.73,2906,8080,000.SYN.,C
404,2017/07/07 14:42:09.193379000,205.174.165.73,192.168.10.8,8080,2906,000.ACK.SYN.,S
404,2017/07/07 14:42:09.193393000,192.168.10.8,205.174.165.73,2906,8080,000.ACK.,C
404,2017/07/07 14:42:09.193478000,192.168.10.8,205.174.165.73,2906,8080,000.ACK.PSH.,C
404,2017/07/07 14:42:09.193938000,205.174.165.73,192.168.10.8,8080,2906,000.ACK.,S
404,2017/07/07 14:42:09.412788000,205.174.165.73,192.168.10.8,8080,2906,000.ACK.PSH.,S
404,2017/07/07 14:42:09.412799000,205.174.165.73,192.168.10.8,8080,2906,000.ACK.PSH.,S
404,2017/07/07 14:42:09.412862000,192.168.10.8,205.174.165.73,2906,8080,000.ACK.,C
404,2017/07/07 14:42:09.413399000,192.168.10.8,205.174.165.73,2906,8080,000.ACK.FIN.,C
404,2017/07/07 14:42:09.414121000,205.174.165.73,192.168.10.8,8080,2906,000.ACK.FIN.,S
404,2017/07/07 14:42:09.414121000,192.168.10.8,205.174.165.73,2906,8080,000.ACK.,C
405,2017/07/07 14:42:09.472408000,192.168.10.8,205.174.165.73,2907,8080,000.SYN.,C
405,2017/07/07 14:42:09.473086000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.SYN.,S
405,2017/07/07 14:42:09.473127000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.,C
405,2017/07/07 14:42:09.473178000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.,C
405,2017/07/07 14:42:09.473226000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.,C
405,2017/07/07 14:42:09.474156000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.474273000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.,C
405,2017/07/07 14:42:09.475044000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.475134000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.,C
405,2017/07/07 14:42:09.475269000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.475488000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.,C
405,2017/07/07 14:42:09.475741000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.475800000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.475835000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.,C
405,2017/07/07 14:42:09.475991000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.,C
405,2017/07/07 14:42:09.476005000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.476184000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.,C
405,2017/07/07 14:42:09.476231000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.476377000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.,C
405,2017/07/07 14:42:09.476568000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.,C
405,2017/07/07 14:42:09.476762000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.476798000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.,C
405,2017/07/07 14:42:09.476990000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.,C
405,2017/07/07 14:42:09.477236000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.477240000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.477254000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.477412000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.,C
405,2017/07/07 14:42:09.477575000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.,C
405,2017/07/07 14:42:09.478245000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.478249000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.478250000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.478365000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.,C
405,2017/07/07 14:42:09.478527000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.PSH.,C
405,2017/07/07 14:42:09.479278000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.480243000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.480246000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.480261000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.480262000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.480310000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.481263000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.481267000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.481268000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.482271000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.482275000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.482276000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.482286000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.483234000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.483238000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.,S
405,2017/07/07 14:42:09.554597000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.PSH.,S
405,2017/07/07 14:42:09.555227000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.FIN.,C
405,2017/07/07 14:42:09.555974000,205.174.165.73,192.168.10.8,8080,2907,000.ACK.FIN.,S
405,2017/07/07 14:42:09.555993000,192.168.10.8,205.174.165.73,2907,8080,000.ACK.,C
406,2017/07/07 14:42:19.566566000,192.168.10.8,205.174.165.73,2908,8080,000.SYN.,C
406,2017/07/07 14:42:19.567074000,205.174.165.73,192.168.10.8,8080,2908,000.ACK.SYN.,S
406,2017/07/07 14:42:19.567089000,192.168.10.8,205.174.165.73,2908,8080,000.ACK.,C
406,2017/07/07 14:42:19.567138000,192.168.10.8,205.174.165.73,2908,8080,000.ACK.PSH.,C
406,2017/07/07 14:42:19.567642000,205.174.165.73,192.168.10.8,8080,2908,000.ACK.,S
406,2017/07/07 14:42:19.646276000,205.174.165.73,192.168.10.8,8080,2908,000.ACK.PSH.,S
406,2017/07/07 14:42:19.646858000,192.168.10.8,205.174.165.73,2908,8080,000.ACK.FIN.,C
406,2017/07/07 14:42:19.647595000,205.174.165.73,192.168.10.8,8080,2908,000.ACK.FIN.,S
406,2017/07/07 14:42:19.647598000,192.168.10.8,205.174.165.73,2908,8080,000.ACK.,C
407,2017/07/07 14:42:29.659813000,192.168.10.8,205.174.165.73,2909,8080,000.SYN.,C
407,2017/07/07 14:42:29.660451000,205.174.165.73,192.168.10.8,8080,2909,000.ACK.SYN.,S
407,2017/07/07 14:42:29.660469000,192.168.10.8,205.174.165.73,2909,8080,000.ACK.,C
407,2017/07/07 14:42:29.660518000,192.168.10.8,205.174.165.73,2909,8080,000.ACK.PSH.,C
407,2017/07/07 14:42:29.661031000,205.174.165.73,192.168.10.8,8080,2909,000.ACK.,S
407,2017/07/07 14:42:29.738038000,205.174.165.73,192.168.10.8,8080,2909,000.ACK.PSH.,S
407,2017/07/07 14:42:29.738607000,192.168.10.8,205.174.165.73,2909,8080,000.ACK.FIN.,C
407,2017/07/07 14:42:29.739370000,205.174.165.73,192.168.10.8,8080,2909,000.ACK.FIN.,S
407,2017/07/07 14:42:29.739373000,192.168.10.8,205.174.165.73,2909,8080,000.ACK.,C
408,2017/07/07 14:42:33.185645000,192.168.10.8,205.174.165.73,2910,8080,000.SYN.,C
408,2017/07/07 14:42:33.186330000,205.174.165.73,192.168.10.8,8080,2910,000.ACK.SYN.,S
408,2017/07/07 14:42:33.186348000,192.168.10.8,205.174.165.73,2910,8080,000.ACK.,C
408,2017/07/07 14:42:33.186397000,192.168.10.8,205.174.165.73,2910,8080,000.ACK.PSH.,C
408,2017/07/07 14:42:33.186906000,205.174.165.73,192.168.10.8,8080,2910,000.ACK.,S
408,2017/07/07 14:42:33.263116000,205.174.165.73,192.168.10.8,8080,2910,000.ACK.PSH.,S
408,2017/07/07 14:42:33.263879000,192.168.10.8,205.174.165.73,2910,8080,000.ACK.FIN.,C
408,2017/07/07 14:42:33.264625000,205.174.165.73,192.168.10.8,8080,2910,000.ACK.FIN.,S
408,2017/07/07 14:42:33.264628000,192.168.10.8,205.174.165.73,2910,8080,000.ACK.,C
409,2017/07/07 14:42:35.314197000,192.168.10.9,205.174.165.73,4068,8080,000.SYN.,C
409,2017/07/07 14:42:35.314779000,205.174.165.73,192.168.10.9,8080,4068,000.ACK.SYN.,S
409,2017/07/07 14:42:35.314918000,192.168.10.9,205.174.165.73,4068,8080,000.ACK.,C
409,2017/07/07 14:42:35.314984000,192.168.10.9,205.174.165.73,4068,8080,000.ACK.PSH.,C
409,2017/07/07 14:42:35.315435000,205.174.165.73,192.168.10.9,8080,4068,000.ACK.,S
409,2017/07/07 14:42:35.546016000,205.174.165.73,192.168.10.9,8080,4068,000.ACK.PSH.,S
409,2017/07/07 14:42:35.546228000,205.174.165.73,192.168.10.9,8080,4068,000.ACK.PSH.,S
409,2017/07/07 14:42:35.546302000,192.168.10.9,205.174.165.73,4068,8080,000.ACK.,C
409,2017/07/07 14:42:35.547206000,192.168.10.9,205.174.165.73,4068,8080,000.ACK.FIN.,C
409,2017/07/07 14:42:35.547745000,205.174.165.73,192.168.10.9,8080,4068,000.ACK.FIN.,S
409,2017/07/07 14:42:35.547773000,192.168.10.9,205.174.165.73,4068,8080,000.ACK.,C
