Case_ID,Timestamp,Src_IP,Dst_IP,Scr_port,Dst_port,Flags,S/C
38,2017/07/06 13:22:28.703883000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:29.704108000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:29.705401000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:29.706155000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:29.710758000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:29.712902000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:29.752653000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:29.957898000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:29.960768000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:29.961531000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:29.962375000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:29.964546000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:30.004825000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:30.967490000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:30.968678000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:30.969419000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:30.973541000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:30.975693000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:31.012635000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
40,2017/07/06 13:22:31.209516000,172.16.0.1,192.168.10.50,45412,80,000.SYN.,C
40,2017/07/06 13:22:31.209644000,192.168.10.50,172.16.0.1,80,45412,000.ACK.SYN.,S
40,2017/07/06 13:22:31.210400000,172.16.0.1,192.168.10.50,45412,80,000.ACK.,C
38,2017/07/06 13:22:31.218301000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:31.221724000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:31.222474000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:31.224133000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:31.227226000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:31.264828000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:32.227651000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:32.228845000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:32.229574000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:32.234484000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:32.237215000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:32.276714000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
41,2017/07/06 13:22:32.473683000,172.16.0.1,192.168.10.50,45432,80,000.SYN.,C
41,2017/07/06 13:22:32.473812000,192.168.10.50,172.16.0.1,80,45432,000.ACK.SYN.,S
41,2017/07/06 13:22:32.474559000,172.16.0.1,192.168.10.50,45432,80,000.ACK.,C
38,2017/07/06 13:22:32.481562000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:32.484904000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:32.485638000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:32.486409000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:32.488891000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:32.528712000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:33.491357000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:33.492532000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:33.493293000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:33.498881000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:33.508030000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:33.548709000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
37,2017/07/06 13:22:33.701254000,192.168.10.50,172.16.0.1,80,45334,000.ACK.FIN.,S
37,2017/07/06 13:22:33.701905000,172.16.0.1,192.168.10.50,45334,80,000.ACK.FIN.,C
37,2017/07/06 13:22:33.701983000,192.168.10.50,172.16.0.1,80,45334,000.ACK.,S
42,2017/07/06 13:22:33.752236000,172.16.0.1,192.168.10.50,45452,80,000.SYN.,C
42,2017/07/06 13:22:33.752337000,192.168.10.50,172.16.0.1,80,45452,000.ACK.SYN.,S
42,2017/07/06 13:22:33.752935000,172.16.0.1,192.168.10.50,45452,80,000.ACK.,C
38,2017/07/06 13:22:33.760733000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:33.765078000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:33.765698000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:33.766565000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:33.769769000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:33.808802000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
39,2017/07/06 13:22:33.980110000,172.16.0.1,192.168.10.50,45374,80,000.ACK.FIN.,C
39,2017/07/06 13:22:33.980307000,192.168.10.50,172.16.0.1,80,45374,000.ACK.FIN.,S
39,2017/07/06 13:22:33.981061000,172.16.0.1,192.168.10.50,45374,80,000.ACK.,C
38,2017/07/06 13:22:34.768305000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:34.769671000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:34.770425000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:34.775096000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:34.778062000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:34.816794000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:35.019658000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:35.022696000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:35.023425000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:35.024259000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:35.026486000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:35.064567000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:36.029415000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:36.030722000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:36.031472000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:36.035898000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:36.039148000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:36.076776000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
43,2017/07/06 13:22:36.272638000,172.16.0.1,192.168.10.50,45490,80,000.SYN.,C
43,2017/07/06 13:22:36.272768000,192.168.10.50,172.16.0.1,80,45490,000.ACK.SYN.,S
43,2017/07/06 13:22:36.273354000,172.16.0.1,192.168.10.50,45490,80,000.ACK.,C
38,2017/07/06 13:22:36.282145000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:36.285489000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:36.286234000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:36.287059000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:36.289636000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:36.328753000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
40,2017/07/06 13:22:36.980887000,172.16.0.1,192.168.10.50,45412,80,000.ACK.FIN.,C
40,2017/07/06 13:22:36.981207000,192.168.10.50,172.16.0.1,80,45412,000.ACK.FIN.,S
40,2017/07/06 13:22:36.981939000,172.16.0.1,192.168.10.50,45412,80,000.ACK.,C
38,2017/07/06 13:22:37.291022000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:37.292740000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:37.293486000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:37.297333000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:37.302737000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:37.340574000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
44,2017/07/06 13:22:37.544893000,172.16.0.1,192.168.10.50,45510,80,000.SYN.,C
44,2017/07/06 13:22:37.545032000,192.168.10.50,172.16.0.1,80,45510,000.ACK.SYN.,S
44,2017/07/06 13:22:37.545756000,172.16.0.1,192.168.10.50,45510,80,000.ACK.,C
38,2017/07/06 13:22:37.552750000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:37.558985000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:37.559737000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:37.560557000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:37.563291000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:37.600532000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
41,2017/07/06 13:22:37.981166000,172.16.0.1,192.168.10.50,45432,80,000.ACK.FIN.,C
41,2017/07/06 13:22:37.981402000,192.168.10.50,172.16.0.1,80,45432,000.ACK.FIN.,S
41,2017/07/06 13:22:37.981958000,172.16.0.1,192.168.10.50,45432,80,000.ACK.,C
38,2017/07/06 13:22:38.561980000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:38.563163000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:38.563913000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:38.568568000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:38.570933000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:38.608556000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
45,2017/07/06 13:22:38.802664000,172.16.0.1,192.168.10.50,45530,80,000.SYN.,C
45,2017/07/06 13:22:38.802795000,192.168.10.50,172.16.0.1,80,45530,000.ACK.SYN.,S
45,2017/07/06 13:22:38.803554000,172.16.0.1,192.168.10.50,45530,80,000.ACK.,C
38,2017/07/06 13:22:38.812440000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:38.815827000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:38.816581000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:38.833368000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:38.836270000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:38.876552000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
42,2017/07/06 13:22:38.981420000,172.16.0.1,192.168.10.50,45452,80,000.ACK.FIN.,C
42,2017/07/06 13:22:38.981621000,192.168.10.50,172.16.0.1,80,45452,000.ACK.FIN.,S
42,2017/07/06 13:22:38.982386000,172.16.0.1,192.168.10.50,45452,80,000.ACK.,C
38,2017/07/06 13:22:39.839013000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:39.840286000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:39.840914000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:39.844952000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:39.847960000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:39.888548000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:40.108121000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:40.111161000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:40.111798000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:40.113908000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:40.116114000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:40.156504000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:41.117736000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:41.118919000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:41.119515000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:41.126026000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:41.128145000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:41.168724000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
46,2017/07/06 13:22:41.363694000,172.16.0.1,192.168.10.50,45568,80,000.SYN.,C
46,2017/07/06 13:22:41.363811000,192.168.10.50,172.16.0.1,80,45568,000.ACK.SYN.,S
46,2017/07/06 13:22:41.364566000,172.16.0.1,192.168.10.50,45568,80,000.ACK.,C
38,2017/07/06 13:22:41.372365000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:41.375284000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:41.375999000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:41.376890000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:41.379101000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:41.416708000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
43,2017/07/06 13:22:41.982260000,172.16.0.1,192.168.10.50,45490,80,000.ACK.FIN.,C
43,2017/07/06 13:22:41.982521000,192.168.10.50,172.16.0.1,80,45490,000.ACK.FIN.,S
43,2017/07/06 13:22:41.983261000,172.16.0.1,192.168.10.50,45490,80,000.ACK.,C
38,2017/07/06 13:22:42.381775000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:42.382964000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:42.383754000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:42.388952000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:42.391113000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:42.428604000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
47,2017/07/06 13:22:42.625364000,172.16.0.1,192.168.10.50,45588,80,000.SYN.,C
47,2017/07/06 13:22:42.625496000,192.168.10.50,172.16.0.1,80,45588,000.ACK.SYN.,S
47,2017/07/06 13:22:42.626248000,172.16.0.1,192.168.10.50,45588,80,000.ACK.,C
38,2017/07/06 13:22:42.633089000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:42.636032000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:42.636767000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:42.637740000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:42.639940000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:42.680746000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
44,2017/07/06 13:22:42.982628000,172.16.0.1,192.168.10.50,45510,80,000.ACK.FIN.,C
44,2017/07/06 13:22:42.982872000,192.168.10.50,172.16.0.1,80,45510,000.ACK.FIN.,S
44,2017/07/06 13:22:42.983600000,172.16.0.1,192.168.10.50,45510,80,000.ACK.,C
38,2017/07/06 13:22:43.641566000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:43.642753000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:43.643467000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:43.646937000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:43.649128000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:43.688716000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:43.887614000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:43.891049000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:43.891819000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:43.899835000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:43.904474000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:43.944579000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
45,2017/07/06 13:22:43.983139000,172.16.0.1,192.168.10.50,45530,80,000.ACK.FIN.,C
45,2017/07/06 13:22:43.983394000,192.168.10.50,172.16.0.1,80,45530,000.ACK.FIN.,S
45,2017/07/06 13:22:43.984134000,172.16.0.1,192.168.10.50,45530,80,000.ACK.,C
38,2017/07/06 13:22:44.906179000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:44.907361000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:44.907983000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:44.914557000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:44.917019000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:44.956680000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
48,2017/07/06 13:22:45.174419000,172.16.0.1,192.168.10.50,45626,80,000.SYN.,C
48,2017/07/06 13:22:45.174546000,192.168.10.50,172.16.0.1,80,45626,000.ACK.SYN.,S
48,2017/07/06 13:22:45.175293000,172.16.0.1,192.168.10.50,45626,80,000.ACK.,C
38,2017/07/06 13:22:45.175594000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:45.178606000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:45.179180000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:45.215567000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:45.217874000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:45.256668000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:46.222467000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:46.223653000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:46.224418000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:46.229574000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:46.231688000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:46.268462000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
49,2017/07/06 13:22:46.474271000,172.16.0.1,192.168.10.50,45646,80,000.SYN.,C
49,2017/07/06 13:22:46.474357000,192.168.10.50,172.16.0.1,80,45646,000.ACK.SYN.,S
49,2017/07/06 13:22:46.474955000,172.16.0.1,192.168.10.50,45646,80,000.ACK.,C
38,2017/07/06 13:22:46.475581000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:46.478509000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:46.479250000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:46.487717000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:46.490474000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:46.528651000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
46,2017/07/06 13:22:46.984021000,172.16.0.1,192.168.10.50,45568,80,000.ACK.FIN.,C
46,2017/07/06 13:22:46.984449000,192.168.10.50,172.16.0.1,80,45568,000.ACK.FIN.,S
46,2017/07/06 13:22:46.985183000,172.16.0.1,192.168.10.50,45568,80,000.ACK.,C
38,2017/07/06 13:22:47.493301000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:47.494498000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:47.495251000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:47.499920000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:47.502407000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:47.540660000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
50,2017/07/06 13:22:47.738712000,172.16.0.1,192.168.10.50,45666,80,000.SYN.,C
50,2017/07/06 13:22:47.738798000,192.168.10.50,172.16.0.1,80,45666,000.ACK.SYN.,S
50,2017/07/06 13:22:47.739526000,172.16.0.1,192.168.10.50,45666,80,000.ACK.,C
38,2017/07/06 13:22:47.739798000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:47.744187000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:47.744931000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:47.751897000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:47.754348000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:47.792659000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
47,2017/07/06 13:22:47.984703000,172.16.0.1,192.168.10.50,45588,80,000.ACK.FIN.,C
47,2017/07/06 13:22:47.984935000,192.168.10.50,172.16.0.1,80,45588,000.ACK.FIN.,S
47,2017/07/06 13:22:47.985503000,172.16.0.1,192.168.10.50,45588,80,000.ACK.,C
38,2017/07/06 13:22:48.757525000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:48.758717000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:48.759471000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:48.763451000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:48.766492000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:48.804647000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:48.999424000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:49.006398000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:49.007164000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:49.014636000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:49.020692000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:49.060636000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:50.020560000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:50.021857000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:50.022476000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:50.027710000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:50.030566000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:50.068394000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
51,2017/07/06 13:22:50.259889000,172.16.0.1,192.168.10.50,45704,80,000.SYN.,C
51,2017/07/06 13:22:50.260025000,192.168.10.50,172.16.0.1,80,45704,000.ACK.SYN.,S
51,2017/07/06 13:22:50.260587000,172.16.0.1,192.168.10.50,45704,80,000.ACK.,C
38,2017/07/06 13:22:50.261144000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:50.264604000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:50.265338000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
38,2017/07/06 13:22:50.276289000,172.16.0.1,192.168.10.50,45354,80,000.ACK.PSH.,C
38,2017/07/06 13:22:50.279435000,192.168.10.50,172.16.0.1,80,45354,000.ACK.PSH.,S
38,2017/07/06 13:22:50.316527000,172.16.0.1,192.168.10.50,45354,80,000.ACK.,C
