Case_ID,Timestamp,Src_IP,Dst_IP,Scr_port,Dst_port,Flags,S/C
7,2017/07/05 19:17:08.314936000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.315151000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.315232000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:08.315382000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.315390000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:08.315582000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:08.315713000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.315772000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:08.316175000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.316388000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.316461000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:08.316621000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:08.316711000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.316885000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.316963000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:08.317137000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.317157000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:08.317348000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:08.317689000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.317692000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.317887000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.317941000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:08.318133000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:17:08.318154000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.318391000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.318698000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.318886000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.319154000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.319385000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.319697000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.319909000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.320362000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:08.321628000,172.16.0.1,192.168.10.51,45022,444,000.ACK.PSH.,C
7,2017/07/05 19:17:08.321676000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.316106000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.316120000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.316170000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.316551000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.316855000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.317082000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.317141000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.317301000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.317389000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.317492000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.317581000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.317686000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.317848000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.317880000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.318072000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.318092000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.318263000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.318343000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.318455000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.318646000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.318653000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.318839000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.318844000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.319031000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.319109000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.319223000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.319348000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.319568000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.319666000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:09.319825000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:17:09.319875000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.320079000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.320345000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.320572000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.320838000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.321079000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.321321000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.321573000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.321824000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.322173000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.322548000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:09.323823000,172.16.0.1,192.168.10.51,45022,444,000.ACK.PSH.,C
7,2017/07/05 19:17:09.324073000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:10.318186000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:10.318202000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:10.318252000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:10.318634000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:10.319126000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.319337000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.319424000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:10.319578000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:10.319645000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.319771000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:10.319831000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.319960000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:10.320152000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:10.320362000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.320583000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.320647000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:10.320828000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.321001000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:10.321067000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.321191000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:10.321334000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.321382000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:10.321573000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:10.321600000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.321818000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.321894000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:17:10.322082000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.322324000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.322589000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.322823000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.323090000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.323322000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.323588000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.323825000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.324132000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.324533000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:10.325816000,172.16.0.1,192.168.10.51,45022,444,000.ACK.PSH.,C
7,2017/07/05 19:17:10.325865000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:11.320261000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:11.320275000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:11.320325000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:11.320706000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:11.321103000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.321335000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.321395000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:11.321553000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:11.321642000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.321833000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.321923000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:11.322083000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:11.322101000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.322273000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:11.322338000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.322465000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:11.322604000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.322656000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:11.322830000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.323082000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.323148000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:11.323306000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:11.323324000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.323642000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.323652000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:11.323832000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.323992000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:11.324083000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.324183000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:17:11.324327000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.324593000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.324837000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.325087000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.325331000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.325601000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.325836000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.326087000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.326556000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:11.326609000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:17:11.327369000,172.16.0.1,192.168.10.51,45022,444,000.ACK.PSH.,C
7,2017/07/05 19:17:11.327420000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.322348000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.322362000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.322541000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.322731000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.323069000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.323279000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.323358000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.323519000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.323603000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.323710000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.323778000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.323901000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.324045000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.324094000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.324267000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.324285000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.324477000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.324534000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.324688000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.324786000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.324880000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.325035000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.325072000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.325264000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.325285000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.325457000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.325619000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.325648000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.325777000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.325868000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:12.326047000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.326061000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:17:12.326279000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.326530000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.326782000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.327032000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.327276000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.327568000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.327778000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.328041000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.328372000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.328733000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:12.330030000,172.16.0.1,192.168.10.51,45022,444,000.ACK.PSH.,C
7,2017/07/05 19:17:12.330250000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:13.324597000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:13.324757000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:13.324943000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:13.325425000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.325639000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.325717000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:13.325878000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:13.325979000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.326067000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:13.326145000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.326258000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:13.326452000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:13.326539000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.326646000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.326795000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:13.326913000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.326988000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:13.327179000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:13.327542000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.327546000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.327649000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.327826000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:13.327921000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.327985000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:13.328184000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:17:13.328539000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.328543000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.328656000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.328793000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:17:13.328923000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.329139000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.329390000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.329641000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.329893000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.330143000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.330387000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.330853000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:13.332115000,172.16.0.1,192.168.10.51,45022,444,000.ACK.PSH.,C
7,2017/07/05 19:17:13.332179000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:14.326692000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:14.326854000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:14.327006000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:14.327611000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.327846000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.327899000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:14.328060000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:14.328112000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.328346000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.328427000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:14.328585000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:14.328592000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.328776000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:14.328861000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.328968000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:14.329511000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.329514000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.329594000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.329766000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:14.329863000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.329960000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:14.330151000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:14.330509000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.330512000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.330598000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.330762000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:14.330864000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.330954000,192.168.10.51,172.16.0.1,444,45022,000.ACK.PSH.,S
7,2017/07/05 19:17:14.331102000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.331353000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.331603000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.331847000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.332113000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.332347000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.332669000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.333054000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:14.334327000,172.16.0.1,192.168.10.51,45022,444,000.ACK.PSH.,C
7,2017/07/05 19:17:14.334348000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:15.328756000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:15.328770000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:15.328820000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:15.329202000,192.168.10.51,172.16.0.1,444,45022,000.ACK.,S
7,2017/07/05 19:17:15.329714000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
7,2017/07/05 19:17:15.329924000,172.16.0.1,192.168.10.51,45022,444,000.ACK.,C
